transcript_name	trunc_start	trunc_end
lcl|CP139543.2_mrna_NM_001696.4_88030	9	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	9	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	9	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	9	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	9	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	9	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	9	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	9	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	9	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	9	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	9	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	9	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	9	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	9	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	9	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	9	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	9	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	9	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	9	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	9	1288
lcl|CP139543.2_mrna_NM_001696.4_88030	9	893
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1304
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1297
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1297
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1297
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1288
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1269
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1265
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1261
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1261
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1261
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1261
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1261
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1261
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1259
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1016
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1016
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1016
lcl|CP139543.2_mrna_NM_001696.4_88030	10	1004
lcl|CP139543.2_mrna_NM_001696.4_88030	10	888
lcl|CP139543.2_mrna_NM_001696.4_88030	10	880
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1309
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1299
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1297
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1297
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1297
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1294
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1293
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1290
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1290
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1290
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1288
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1288
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1288
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1287
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1269
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1267
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1261
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1261
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1261
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1261
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1261
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1261
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1016
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1004
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1004
lcl|CP139543.2_mrna_NM_001696.4_88030	11	1004
lcl|CP139543.2_mrna_NM_001696.4_88030	11	988
lcl|CP139543.2_mrna_NM_001696.4_88030	11	888
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1299
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1297
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1293
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1290
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1261
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1261
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1261
lcl|CP139543.2_mrna_NM_001696.4_88030	12	1004
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1310
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1305
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1301
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
lcl|CP139543.2_mrna_NM_001696.4_88030	13	1300
